id,song,stem,condition,domain,ld,ld_loudness_matched,absolute_lufs_difference,absolute_crest_difference_db,centered_envelope_rmse_db,centered_band_rmse_db,max_stage_clipped_fraction
history_013_drums,Nerve 9 - Pray For The Rain,drums,eq_plus6,normalized,0.1615065336227417,0.1614786833524704,0.0014139712269596316,0.08695885094519085,0.050712359711642466,0.010394295677542686,0.0
history_013_drums,Nerve 9 - Pray For The Rain,drums,comp_ratio2,input,1.0198909044265747,1.5631979703903198,11.368444101583975,0.07713834540895448,3.5415134878742505,3.1794612407684326,0.0
history_013_drums,Nerve 9 - Pray For The Rain,drums,comp_ratio2,normalized,1.959692358970642,1.9764983654022217,0.1853183216124421,1.5643523442220513,3.716905013299588,0.6873250007629395,0.0
history_013_drums,Nerve 9 - Pray For The Rain,drums,comp_ratio4,input,1.2639597654342651,2.0355563163757324,14.308735715254258,2.612314526018956,5.259868347324767,4.290483474731445,0.0
history_013_drums,Nerve 9 - Pray For The Rain,drums,comp_ratio4,normalized,2.114001989364624,2.123715400695801,0.09770003786109527,0.8496831934150251,4.949162872731433,0.7477890253067017,0.0
history_013_vocals,Lyndsey Ollard - Catching Up,vocals,identity,input,0.0,0.0,0.0,0.0,0.0,0.0,0.0
history_013_vocals,Lyndsey Ollard - Catching Up,vocals,identity,normalized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
history_013_vocals,Lyndsey Ollard - Catching Up,vocals,gain_minus6,input,1.1503334045410156,9.479607797402423e-06,6.000000463455347,2.5562063044048955e-07,3.395635731781854e-07,1.1316221389279235e-05,0.0
history_013_vocals,Lyndsey Ollard - Catching Up,vocals,gain_minus6,normalized,0.01199391484260559,0.011998780071735382,5.960475277788646e-07,2.0428185365517493e-08,0.00017439327963774607,4.7553839976899326e-05,0.0
history_013_vocals,Lyndsey Ollard - Catching Up,vocals,gain_plus6,input,1.6685227155685425,1.0277496585331392e-05,5.999999819029799,1.4916579260670915e-07,4.44467042128286e-07,3.4119689189537894e-06,0.0
history_013_vocals,Lyndsey Ollard - Catching Up,vocals,gain_plus6,normalized,0.014175908640027046,0.014180319383740425,2.272610728937252e-06,4.234694699789543e-06,0.0007584864144578484,1.457593771192478e-05,0.0
history_013_vocals,Lyndsey Ollard - Catching Up,vocals,eq_minus6,input,0.3670197129249573,0.4118959307670593,2.371750722038332,0.7186564926797274,0.9216975730413991,1.6154465675354004,0.0
history_013_vocals,Lyndsey Ollard - Catching Up,vocals,eq_minus6,normalized,0.1623746156692505,0.1622825562953949,0.00544758144665991,0.017364108369221753,0.04108281155165424,0.019465941935777664,0.0
history_013_vocals,Lyndsey Ollard - Catching Up,vocals,eq_plus6,input,0.5745798945426941,0.5002201795578003,3.1467237239156667,0.7800530326248918,1.0499514507901175,1.7092102766036987,0.0
history_013_vocals,Lyndsey Ollard - Catching Up,vocals,eq_plus6,normalized,0.15824759006500244,0.1581953763961792,0.009460832195010482,0.8061192759992863,0.04273291943704062,0.016328098252415657,0.0
history_013_vocals,Lyndsey Ollard - Catching Up,vocals,comp_ratio2,input,1.0426042079925537,0.6544134616851807,7.33021164434415,2.8529462568487602,2.891288135141268,1.642231822013855,0.0
history_013_vocals,Lyndsey Ollard - Catching Up,vocals,comp_ratio2,normalized,0.6148253083229065,0.6314002871513367,0.6561090680819035,3.3698683108474654,2.398414777908798,0.3823443651199341,0.0
history_013_vocals,Lyndsey Ollard - Catching Up,vocals,comp_ratio4,input,1.4180415868759155,0.9791723489761353,10.484146248404333,4.071355861789819,4.342075553930417,2.607672691345215,0.0
history_013_vocals,Lyndsey Ollard - Catching Up,vocals,comp_ratio4,normalized,0.8774837255477905,0.9057359099388123,1.0599721367318793,5.19275688964813,3.630847300182452,0.7753608226776123,0.0
history_013_other,Speak Softly - Broken Man,other,identity,input,0.0,0.0,0.0,0.0,0.0,0.0,0.0
history_013_other,Speak Softly - Broken Man,other,identity,normalized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
history_013_other,Speak Softly - Broken Man,other,gain_minus6,input,0.9347133636474609,6.939799641259015e-05,6.0000005060641115,3.4588987674055716e-08,1.2125490702600918e-08,1.7059844594768947e-06,0.0
history_013_other,Speak Softly - Broken Man,other,gain_minus6,normalized,0.034565459936857224,0.034572020173072815,1.5827459378670028e-06,1.3436283268219995e-06,0.00013204817277557483,6.446725456044078e-05,0.0
history_013_other,Speak Softly - Broken Man,other,gain_plus6,input,1.5744602680206299,7.93871222413145e-05,5.999999809175499,3.480199115557525e-07,8.851856723528573e-09,5.394796517066425e-06,0.0
history_013_other,Speak Softly - Broken Man,other,gain_plus6,normalized,0.035075679421424866,0.03508181869983673,2.955051005670839e-06,3.2241447485148456e-06,0.0001403651833131127,0.00023971358314156532,0.0
history_013_other,Speak Softly - Broken Man,other,eq_minus6,input,0.2395343780517578,0.24420645833015442,1.254269501322451,0.08464100982830125,0.3502867452989355,1.4588450193405151,0.0
history_013_other,Speak Softly - Broken Man,other,eq_minus6,normalized,0.28203654289245605,0.2819286584854126,0.015312120049351563,0.03302453164186758,0.045566196360013515,0.008860823698341846,0.0
history_013_other,Speak Softly - Broken Man,other,eq_plus6,input,0.3301932215690613,0.2899012267589569,1.6257319206541538,0.6980514344092779,0.41941831044632555,1.530637502670288,0.0
history_013_other,Speak Softly - Broken Man,other,eq_plus6,normalized,0.2817288041114807,0.2816624045372009,0.00587423081400118,0.665878581733871,0.04566808161764112,0.009261454455554485,0.0
history_013_other,Speak Softly - Broken Man,other,comp_ratio2,input,0.6413283348083496,0.37309274077415466,4.4674073010475155,1.3659634688332165,2.0534496723829734,0.8933610320091248,0.0
history_013_other,Speak Softly - Broken Man,other,comp_ratio2,normalized,1.5986287593841553,1.5855863094329834,0.23431790265100716,0.3020049756452501,2.128473448744138,2.006462574005127,0.0
history_013_other,Speak Softly - Broken Man,other,comp_ratio4,input,0.8731966018676758,0.5761113166809082,6.419915014705591,1.4916392869425064,3.0741854204630825,1.3623870611190796,0.0
history_013_other,Speak Softly - Broken Man,other,comp_ratio4,normalized,1.7074737548828125,1.688403844833374,0.268458975953596,0.3112085283365964,2.941883807911828,2.262334108352661,0.0
history_014_bass,Al James - Schoolboy Facination,bass,identity,input,0.0,0.0,0.0,0.0,0.0,0.0,0.0
history_014_bass,Al James - Schoolboy Facination,bass,identity,normalized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
history_014_bass,Al James - Schoolboy Facination,bass,gain_minus6,input,0.8579193353652954,0.0001197608289658092,6.000000484370329,1.492288461690805e-07,0.7528506479002558,3.814697265625e-06,0.0
history_014_bass,Al James - Schoolboy Facination,bass,gain_minus6,normalized,0.11100243031978607,0.11100336164236069,9.113672554406094e-07,9.92625945883674e-07,0.0007985449133318031,3.290383756393567e-05,0.0
history_014_bass,Al James - Schoolboy Facination,bass,gain_plus6,input,1.5488488674163818,0.00013856831355951726,5.999999798446474,2.1546074790990133e-07,0.7528505606309838,1.0377098988101352e-05,0.0
history_014_bass,Al James - Schoolboy Facination,bass,gain_plus6,normalized,0.10999741405248642,0.10999833792448044,5.752793157398628e-07,4.099940191792939e-07,0.0007337739573533709,0.0006579883047379553,0.0
history_014_bass,Al James - Schoolboy Facination,bass,eq_minus6,input,0.12921671569347382,0.12987524271011353,0.45931787752648034,0.21599747203384112,0.18536485888173426,1.2753347158432007,0.0
history_014_bass,Al James - Schoolboy Facination,bass,eq_minus6,normalized,0.3560163676738739,0.3560253977775574,0.003169304927052252,0.008923462107057745,0.0800121509410679,0.012425580061972141,0.0
history_014_bass,Al James - Schoolboy Facination,bass,eq_plus6,input,0.14650067687034607,0.14083696901798248,0.5342895632942088,0.5155617788382454,0.2141642426736643,1.3092234134674072,0.0
history_014_bass,Al James - Schoolboy Facination,bass,eq_plus6,normalized,0.36333203315734863,0.3633153438568115,0.0021471231442156125,0.1469536791566366,0.11421433960326713,0.034614548087120056,0.0
history_014_bass,Al James - Schoolboy Facination,bass,comp_ratio2,input,0.6581642627716064,0.3160543739795685,4.0062388893180945,0.5516105883995124,1.35520039379134,4.115360260009766,0.0
history_014_bass,Al James - Schoolboy Facination,bass,comp_ratio2,normalized,0.7511806488037109,0.7558543086051941,0.39757985286983555,3.786704800301422,1.595538396385165,1.3424538373947144,0.0
history_014_bass,Al James - Schoolboy Facination,bass,comp_ratio4,input,0.8654748797416687,0.45999687910079956,5.890456269865162,1.0048428118454247,2.026527706483998,5.985119342803955,0.0
history_014_bass,Al James - Schoolboy Facination,bass,comp_ratio4,normalized,0.9531478881835938,0.9626187086105347,0.5165270927957692,5.060431459823221,2.209709330761704,1.456270694732666,0.0
history_014_drums,Carlos Gonzalez - A Place For Us,drums,identity,input,0.0,0.0,0.0,0.0,0.0,0.0,0.0
history_014_drums,Carlos Gonzalez - A Place For Us,drums,identity,normalized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
history_014_drums,Carlos Gonzalez - A Place For Us,drums,gain_minus6,input,1.1727335453033447,4.272837941243779e-06,6.000000526357326,5.074289433082413e-08,5.159066831683974e-08,3.4119689189537894e-06,0.0
history_014_drums,Carlos Gonzalez - A Place For Us,drums,gain_minus6,normalized,0.00810285471379757,0.008106260560452938,3.4843607039647395e-06,8.95650232735079e-06,0.0005979817043436619,1.7059845049516298e-05,0.0
history_014_drums,Carlos Gonzalez - A Place For Us,drums,gain_plus6,input,1.6809163093566895,4.234606876707403e-06,5.999999776868055,1.590051077471344e-07,4.2806007593515396e-08,5.117953151057009e-06,0.0
history_014_drums,Carlos Gonzalez - A Place For Us,drums,gain_plus6,normalized,0.0021635727025568485,0.0021679275669157505,6.089081878712932e-07,2.0400921769692104e-06,0.0004335280653257694,8.357583283213899e-06,0.0
history_014_drums,Carlos Gonzalez - A Place For Us,drums,eq_minus6,input,0.21220263838768005,0.23513613641262054,0.7871857133888582,0.3452456149181664,0.7093205669972016,1.6878749132156372,0.0
history_014_drums,Carlos Gonzalez - A Place For Us,drums,eq_minus6,normalized,0.18490688502788544,0.18490108847618103,0.0013618767456122782,0.2571715389469773,0.0471133657552316,0.004256035666912794,0.0
history_014_drums,Carlos Gonzalez - A Place For Us,drums,eq_plus6,input,0.3076968193054199,0.3345875144004822,1.3438199461226255,0.5506339042070536,0.9989007778664759,1.7581884860992432,0.0
history_014_drums,Carlos Gonzalez - A Place For Us,drums,eq_plus6,normalized,0.19067077338695526,0.19065171480178833,0.0028126825114043186,0.04308147309524202,0.05789468827222241,0.008848156780004501,0.0
history_014_drums,Carlos Gonzalez - A Place For Us,drums,comp_ratio2,input,0.7157937288284302,0.8040212392807007,5.501272082874969,2.1182775296318326,2.4051951714152584,1.0598649978637695,0.0
history_014_drums,Carlos Gonzalez - A Place For Us,drums,comp_ratio2,normalized,1.729480504989624,1.6848464012145996,0.6410236061220331,4.703746058045098,3.1687353350430905,0.7963564395904541,0.0
history_014_drums,Carlos Gonzalez - A Place For Us,drums,comp_ratio4,input,0.9455601572990417,1.1289722919464111,7.40474167206704,2.19308739813701,3.573386623949312,1.527844786643982,0.0
history_014_drums,Carlos Gonzalez - A Place For Us,drums,comp_ratio4,normalized,1.030980110168457,0.9681562781333923,0.6053580783619807,3.772309750393447,3.1007311348318325,0.7103433609008789,0.0
history_014_vocals,Carlos Gonzalez - A Place For Us,vocals,identity,input,0.0,0.0,0.0,0.0,0.0,0.0,0.0
history_014_vocals,Carlos Gonzalez - A Place For Us,vocals,identity,normalized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
history_014_vocals,Carlos Gonzalez - A Place For Us,vocals,gain_minus6,input,1.1833977699279785,8.334954145539086e-06,6.000000505039466,1.0164751174102094e-07,5.341342871939069e-08,5.117953151057009e-06,0.0
history_014_vocals,Carlos Gonzalez - A Place For Us,vocals,gain_minus6,normalized,0.013342894613742828,0.013348965905606747,3.5719125044408884e-06,3.724028296403503e-06,8.603072151437844e-05,9.800134648685344e-06,0.0
history_014_vocals,Carlos Gonzalez - A Place For Us,vocals,gain_plus6,input,1.6843726634979248,9.303820661443751e-06,5.999999771021056,1.8991013206459684e-08,1.9315042588520624e-08,4.825252744922182e-06,0.0
history_014_vocals,Carlos Gonzalez - A Place For Us,vocals,gain_plus6,normalized,0.009584028273820877,0.00959053449332714,7.481117236807222e-07,1.532403295811946e-06,8.610107189520434e-05,1.4475757780019194e-05,0.0
history_014_vocals,Carlos Gonzalez - A Place For Us,vocals,eq_minus6,input,0.40904903411865234,0.5453768968582153,3.0476238537399496,0.5947020954076869,1.3552741828040735,1.6275328397750854,0.0
history_014_vocals,Carlos Gonzalez - A Place For Us,vocals,eq_minus6,normalized,0.20359903573989868,0.20357871055603027,0.0022619311713896195,0.4203508172060815,0.037949282326558885,0.01829344965517521,0.0
history_014_vocals,Carlos Gonzalez - A Place For Us,vocals,eq_plus6,input,0.6669137477874756,0.6212555170059204,4.041346751234453,0.061050734694902076,1.3433201979070897,1.6925294399261475,0.0
history_014_vocals,Carlos Gonzalez - A Place For Us,vocals,eq_plus6,normalized,0.23303429782390594,0.22923366725444794,0.0987213508114877,0.2191200853557831,0.055766693295282645,0.018449697643518448,0.0
history_014_vocals,Carlos Gonzalez - A Place For Us,vocals,comp_ratio2,input,0.6807798743247986,0.40066954493522644,4.072920334729261,1.9727688493198272,1.8041423346240808,0.6831557750701904,0.0
history_014_vocals,Carlos Gonzalez - A Place For Us,vocals,comp_ratio2,normalized,0.5086597204208374,0.47471150755882263,0.547749746340962,0.4620226795927387,1.4476982116773967,0.6750018000602722,0.0
history_014_vocals,Carlos Gonzalez - A Place For Us,vocals,comp_ratio4,input,0.9529765844345093,0.5898119807243347,5.854860391052874,3.1509115045920524,2.6987702529324658,1.0297770500183105,0.0
history_014_vocals,Carlos Gonzalez - A Place For Us,vocals,comp_ratio4,normalized,0.6845492720603943,0.6370619535446167,0.8077826584435606,0.9275883493605583,2.1771927692079744,0.9548499584197998,0.0
history_014_other,Forkupines - Semantics,other,identity,input,0.0,0.0,0.0,0.0,0.0,0.0,0.0
history_014_other,Forkupines - Semantics,other,identity,normalized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
history_014_other,Forkupines - Semantics,other,gain_minus6,input,1.1788934469223022,1.620933471713215e-05,6.000000497348811,1.9064316347794374e-07,8.89454888860181e-09,7.237878890009597e-06,0.0
history_014_other,Forkupines - Semantics,other,gain_minus6,normalized,0.0027392625343054533,0.0027455200906842947,1.055090901758149e-06,1.265387865601042e-06,2.212618261653044e-05,7.62939453125e-06,0.0
history_014_other,Forkupines - Semantics,other,gain_plus6,input,1.682234525680542,1.817956035665702e-05,5.999999809645766,4.827978585808523e-07,8.952138835254012e-09,4.825252744922182e-06,0.0
history_014_other,Forkupines - Semantics,other,gain_plus6,normalized,0.0026051169261336327,0.0026114191859960556,6.746547853708762e-07,3.6576054185388784e-08,2.3735015879769497e-05,4.825252744922182e-06,0.0
history_014_other,Forkupines - Semantics,other,eq_minus6,input,0.3365328311920166,0.39123043417930603,1.956107575168108,0.681852236498063,0.2264252586647204,1.5880131721496582,0.0
history_014_other,Forkupines - Semantics,other,eq_minus6,normalized,0.11382147669792175,0.11360965669155121,0.047174323986649114,0.06268896323485862,0.047972623199253606,0.010253571905195713,0.0
history_014_other,Forkupines - Semantics,other,eq_plus6,input,0.5229406356811523,0.47774264216423035,2.5325653459938273,0.6493443724007317,0.2828003343921139,1.6810050010681152,0.0
history_014_other,Forkupines - Semantics,other,eq_plus6,normalized,0.1140601858496666,0.1136113852262497,0.0191760834879382,0.7570861787074286,0.03764089114229826,0.010365999303758144,0.0
history_014_other,Forkupines - Semantics,other,comp_ratio2,input,0.8661597967147827,0.11745552718639374,4.279227671238321,1.0296182023819505,0.3345213749249751,0.06659772247076035,0.0
history_014_other,Forkupines - Semantics,other,comp_ratio2,normalized,0.17639288306236267,0.17890188097953796,0.17889217576156824,0.12999241320695631,0.3420578049731792,0.33047106862068176,0.0
history_014_other,Forkupines - Semantics,other,comp_ratio4,input,1.2335364818572998,0.17514872550964355,6.3976254341429915,1.1031144803511665,0.5013839991401403,0.10052485764026642,0.0
history_014_other,Forkupines - Semantics,other,comp_ratio4,normalized,0.2502119243144989,0.2465200126171112,0.580077308674209,0.11097693429488231,0.5297661580927812,0.5277209877967834,0.0
history_015_bass,PR - Oh No,bass,identity,input,0.0,0.0,0.0,0.0,0.0,0.0,0.0
history_015_bass,PR - Oh No,bass,identity,normalized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
history_015_bass,PR - Oh No,bass,gain_minus6,input,0.9568899869918823,5.542927101487294e-05,6.000000414442532,2.2130126353658852e-07,7.246255985012901e-06,8.357583283213899e-06,0.0
history_015_bass,PR - Oh No,bass,gain_minus6,normalized,0.027432305738329887,0.027432305738329887,5.324475793599959e-08,9.365682558382105e-07,7.936774655413478e-05,5.729670374421403e-05,0.0
history_015_bass,PR - Oh No,bass,gain_plus6,input,1.5702966451644897,6.33839299553074e-05,5.99999984972705,9.398947398153723e-09,8.41878857217571e-07,8.357583283213899e-06,0.0
history_015_bass,PR - Oh No,bass,gain_plus6,normalized,0.030264440923929214,0.030300915241241455,2.734182597663448e-06,4.147657456599063e-06,4.694776242995193e-05,7.430341065628454e-05,0.0
history_015_bass,PR - Oh No,bass,eq_minus6,input,0.10978840291500092,0.12437393516302109,0.46795946213296347,0.16747522857162522,0.2270919906730788,1.3249907493591309,0.0
history_015_bass,PR - Oh No,bass,eq_minus6,normalized,0.4162505567073822,0.41624459624290466,0.0004968443754975738,0.01743524572944466,0.08669865254131005,0.006233111955225468,0.0
history_015_bass,PR - Oh No,bass,eq_plus6,input,0.12264905869960785,0.12988634407520294,0.4790728356909639,0.20247321900278692,0.250733268046017,1.3886994123458862,0.0
history_015_bass,PR - Oh No,bass,eq_plus6,normalized,1.314702033996582,1.3323372602462769,0.3533825970614295,0.4617060084214373,7.458530403472045,0.16547875106334686,0.0
history_015_bass,PR - Oh No,bass,comp_ratio2,input,0.5949478149414062,0.460725873708725,4.079857620900992,3.718650412612778,1.9417029960050554,0.9166086316108704,0.0
history_015_bass,PR - Oh No,bass,comp_ratio2,normalized,1.4303100109100342,1.3997724056243896,0.5520724503906713,4.1617377499229065,19.67042330257901,1.1718356609344482,0.0
history_015_bass,PR - Oh No,bass,comp_ratio4,input,0.7985904216766357,0.6767648458480835,5.853129211597263,2.2733335433983406,2.899253909482886,1.351224422454834,0.0
history_015_bass,PR - Oh No,bass,comp_ratio4,normalized,1.4928128719329834,1.4417977333068848,0.8239452431182848,5.402751466895417,28.564884332587756,1.4162957668304443,0.0
history_015_drums,Speak Softly - Broken Man,drums,identity,input,0.0,0.0,0.0,0.0,0.0,0.0,0.0
history_015_drums,Speak Softly - Broken Man,drums,identity,normalized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
history_015_drums,Speak Softly - Broken Man,drums,gain_minus6,input,1.1850789785385132,3.984771865361836e-06,6.0000004857920395,1.2435895513362993e-07,2.7086007551514832e-08,4.825252744922182e-06,0.0
history_015_drums,Speak Softly - Broken Man,drums,gain_minus6,normalized,0.0030390776228159666,0.003049466758966446,7.557053365303545e-07,5.145980459531074e-07,9.079224158679071e-05,1.600355244590901e-05,0.0
history_015_drums,Speak Softly - Broken Man,drums,gain_plus6,input,1.6845548152923584,4.3665440898621455e-06,5.999999777699895,2.770218188175022e-08,2.1195404398319876e-08,5.117953151057009e-06,0.0
history_015_drums,Speak Softly - Broken Man,drums,gain_plus6,normalized,0.007977396249771118,0.007983865216374397,1.9336771188704915e-06,2.2644342259070527e-06,8.385442414876833e-05,2.7718966521206312e-05,0.0
history_015_drums,Speak Softly - Broken Man,drums,eq_minus6,input,0.22123396396636963,0.2805330753326416,0.9778813065230096,0.02896973605481179,1.1931917649777875,1.662079930305481,0.0
history_015_drums,Speak Softly - Broken Man,drums,eq_minus6,normalized,0.16120080649852753,0.1612086296081543,0.0008155933220166389,0.010967430272923906,0.07240725870433153,0.012170180678367615,0.0
history_015_drums,Speak Softly - Broken Man,drums,eq_plus6,input,0.3322630822658539,0.4047348201274872,1.7359782877926655,0.01989705322391444,1.3621665768213709,1.7423449754714966,0.0
history_015_drums,Speak Softly - Broken Man,drums,eq_plus6,normalized,0.16164493560791016,0.16249921917915344,0.04207436619153526,0.0536538131559503,0.07575142336495196,0.01185663789510727,0.0
history_015_drums,Speak Softly - Broken Man,drums,comp_ratio2,input,0.9469191431999207,0.679389476776123,5.619674981415667,0.3319864956681613,2.644101492631595,1.563549280166626,0.0
history_015_drums,Speak Softly - Broken Man,drums,comp_ratio2,normalized,0.7178096771240234,0.736747145652771,0.329053095211691,1.3258143863941392,2.5519357970373675,1.5030885934829712,0.0
history_015_drums,Speak Softly - Broken Man,drums,comp_ratio4,input,1.2644520998001099,0.9572428464889526,7.741443407371232,0.7989468954880792,3.9383497635636466,2.2802774906158447,0.0
history_015_drums,Speak Softly - Broken Man,drums,comp_ratio4,normalized,1.009780764579773,1.04754638671875,0.6383342777492373,0.6881836428683741,3.8522670956788843,2.2683703899383545,0.0
history_015_vocals,The Doppler Shift - Atrophy,vocals,identity,input,0.0,0.0,0.0,0.0,0.0,0.0,0.0
history_015_vocals,The Doppler Shift - Atrophy,vocals,identity,normalized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
history_015_vocals,The Doppler Shift - Atrophy,vocals,gain_minus6,input,1.1691248416900635,5.292352398100775e-06,6.000000477533764,1.9232811254710214e-07,1.2904218775113907e-08,3.814697265625e-06,0.0
history_015_vocals,The Doppler Shift - Atrophy,vocals,gain_minus6,normalized,0.009060475043952465,0.009069626219570637,1.1063922471521437e-06,1.2971780378734366e-06,0.00013468996387683348,1.078959303413285e-05,0.0
history_015_vocals,The Doppler Shift - Atrophy,vocals,gain_plus6,input,1.6786372661590576,5.769531526311766e-06,5.999999826606178,1.405367591189588e-07,8.94424639445664e-09,3.814697265625e-06,0.0
history_015_vocals,The Doppler Shift - Atrophy,vocals,gain_plus6,normalized,0.012901151552796364,0.012901151552796364,4.509466791091654e-07,6.604871316540084e-07,0.00017069237023983197,1.600355244590901e-05,0.0
history_015_vocals,The Doppler Shift - Atrophy,vocals,eq_minus6,input,0.3420290946960449,0.44402942061424255,2.5914172649557905,0.22779767998118672,1.1194535856855095,1.3307472467422485,0.0
history_015_vocals,The Doppler Shift - Atrophy,vocals,eq_minus6,normalized,0.23717138171195984,0.23720437288284302,0.0033856801499965172,1.1673124442020182,0.03901941910452384,0.00936960894614458,0.0
history_015_vocals,The Doppler Shift - Atrophy,vocals,eq_plus6,input,0.5075545310974121,0.4789811074733734,2.994041672781446,0.8177152680455251,1.2477901773320073,1.4249420166015625,0.0
history_015_vocals,The Doppler Shift - Atrophy,vocals,eq_plus6,normalized,0.2401942014694214,0.24019789695739746,0.0011866153139408198,1.8067616798939845,0.03955768031902497,0.009046979248523712,0.0
history_015_vocals,The Doppler Shift - Atrophy,vocals,comp_ratio2,input,0.6025222539901733,0.4312083125114441,3.715725552021066,3.7656260229781218,1.80400076303297,0.7136698365211487,0.0
history_015_vocals,The Doppler Shift - Atrophy,vocals,comp_ratio2,normalized,0.5693042278289795,0.4615204334259033,1.0867884250283808,2.8701308540394486,1.5678087199677093,0.541515052318573,0.0
history_015_vocals,The Doppler Shift - Atrophy,vocals,comp_ratio4,input,0.842558741569519,0.6377333402633667,5.32534673143601,5.529795415824996,2.696742795159298,1.1274192333221436,0.0
history_015_vocals,The Doppler Shift - Atrophy,vocals,comp_ratio4,normalized,1.6582953929901123,1.5466502904891968,1.5817698090751584,3.719891445239451,2.261604870203087,0.6682382225990295,0.0
history_015_other,Lyndsey Ollard - Catching Up,other,identity,input,0.0,0.0,0.0,0.0,0.0,0.0,0.0
history_015_other,Lyndsey Ollard - Catching Up,other,identity,normalized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
history_015_other,Lyndsey Ollard - Catching Up,other,gain_minus6,input,1.1256210803985596,1.5450923456228338e-05,6.000000483916018,7.101288446165199e-08,8.833544298277982e-09,4.825252744922182e-06,0.0
history_015_other,Lyndsey Ollard - Catching Up,other,gain_minus6,normalized,0.012280399911105633,0.012292101047933102,8.191541063240493e-07,8.750412341385072e-07,5.254106504159715e-05,9.800134648685344e-06,0.0
history_015_other,Lyndsey Ollard - Catching Up,other,gain_plus6,input,1.6608132123947144,1.7042350009432994e-05,5.9999998027686345,1.9596114242403928e-07,8.420074039639162e-09,4.178791641606949e-06,0.0
history_015_other,Lyndsey Ollard - Catching Up,other,gain_plus6,normalized,0.02026195079088211,0.020271196961402893,4.3680778318844204e-06,3.717219179577569e-06,7.467505143921497e-05,7.62939453125e-06,0.0
history_015_other,Lyndsey Ollard - Catching Up,other,eq_minus6,input,0.23412065207958221,0.26165708899497986,1.208878067498805,0.3228125760016667,0.2757320982963373,1.5528475046157837,0.0
history_015_other,Lyndsey Ollard - Catching Up,other,eq_minus6,normalized,0.25574028491973877,0.2557898163795471,0.003740190179851055,0.1938173475661209,0.05340565606932052,0.012524416670203209,0.0
history_015_other,Lyndsey Ollard - Catching Up,other,eq_plus6,input,0.33086371421813965,0.3355349004268646,1.6200358347277195,0.3346769262774174,0.40701585939539153,1.6545039415359497,0.0
history_015_other,Lyndsey Ollard - Catching Up,other,eq_plus6,normalized,0.231129452586174,0.23113471269607544,0.0005239449387168804,0.02005458294701512,0.033401224121806586,0.008866911754012108,0.0
history_015_other,Lyndsey Ollard - Catching Up,other,comp_ratio2,input,1.0152114629745483,0.49220380187034607,6.136813772814492,4.898458547239265,1.8832734237220383,0.7578065395355225,0.0
history_015_other,Lyndsey Ollard - Catching Up,other,comp_ratio2,normalized,0.5809435248374939,0.6194360256195068,0.905693204551266,1.2399752696633577,1.8521785359510639,0.21681882441043854,0.0
history_015_other,Lyndsey Ollard - Catching Up,other,comp_ratio4,input,1.385841727256775,0.7145752310752869,8.813672411172753,4.625260523657982,2.8272596209816143,1.1607259511947632,0.0
history_015_other,Lyndsey Ollard - Catching Up,other,comp_ratio4,normalized,1.6715269088745117,1.749246597290039,1.8790906797307976,0.4000392708776239,2.7881493017612398,0.5039210915565491,0.0
history_016_bass,Secretariat - Over The Top,bass,identity,input,0.0,0.0,0.0,0.0,0.0,0.0,0.0
history_016_bass,Secretariat - Over The Top,bass,identity,normalized,0.0,0.0,0.0,0.0,0.0,0.0,0.0
history_016_bass,Secretariat - Over The Top,bass,gain_minus6,input,0.960462212562561,7.524136890424415e-05,6.000000503224122,8.785521998788681e-08,7.3960923785444124e-09,5.117953151057009e-06,0.0
history_016_bass,Secretariat - Over The Top,bass,gain_minus6,normalized,0.09699999541044235,0.09701748192310333,1.3883107357059998e-06,1.0070186142741022e-06,7.611272062344524e-05,0.0026632598601281643,0.0
history_016_bass,Secretariat - Over The Top,bass,gain_plus6,input,1.5903406143188477,8.758849435253069e-05,5.9999997820056805,5.07660846693625e-08,7.0298563747506605e-09,5.909703759243712e-06,0.0
history_016_bass,Secretariat - Over The Top,bass,gain_plus6,normalized,0.11154428124427795,0.1115628108382225,1.6305583763198683e-06,1.7354152710424842e-06,6.94832918951032e-05,0.0016580765368416905,0.0
history_016_bass,Secretariat - Over The Top,bass,eq_minus6,input,0.10036616772413254,0.09642060846090317,0.1171241417921074,0.7952725499238227,0.09828403369924055,1.732862949371338,0.0
history_016_bass,Secretariat - Over The Top,bass,eq_minus6,normalized,0.4368900656700134,0.43695172667503357,0.004013272879802798,0.01073917833908311,0.03509103550701498,0.02018631063401699,0.0
history_016_bass,Secretariat - Over The Top,bass,eq_plus6,input,0.1126079186797142,0.10819591581821442,0.14735376961798963,3.057849810075165,0.18948623630747735,1.8126909732818604,0.0
history_016_bass,Secretariat - Over The Top,bass,eq_plus6,normalized,0.43689751625061035,0.4368104636669159,0.004261544894166747,0.006641088328098732,0.03485486211033986,0.02010798268020153,0.0
