encoder,id,song,stem,domain,condition,cosine_distance
afx_rep,history_003_drums,Signe Jakobsen - What Have You Done To Me,drums,input,comp_ratio2,0.10188144445419312
afx_rep,history_003_drums,Signe Jakobsen - What Have You Done To Me,drums,input,comp_ratio4,0.27997899055480957
afx_rep,history_003_drums,Signe Jakobsen - What Have You Done To Me,drums,normalized,identity,0.0
afx_rep,history_003_drums,Signe Jakobsen - What Have You Done To Me,drums,normalized,gain_minus6,3.159046173095703e-06
afx_rep,history_003_drums,Signe Jakobsen - What Have You Done To Me,drums,normalized,gain_plus6,2.980232238769531e-07
afx_rep,history_003_drums,Signe Jakobsen - What Have You Done To Me,drums,normalized,eq_minus6,7.534027099609375e-05
afx_rep,history_003_drums,Signe Jakobsen - What Have You Done To Me,drums,normalized,eq_plus6,6.4849853515625e-05
afx_rep,history_003_drums,Signe Jakobsen - What Have You Done To Me,drums,normalized,comp_ratio2,0.14761215448379517
afx_rep,history_003_drums,Signe Jakobsen - What Have You Done To Me,drums,normalized,comp_ratio4,0.3422147035598755
afx_rep,history_003_vocals,Nerve 9 - Pray For The Rain,vocals,input,identity,0.0
afx_rep,history_003_vocals,Nerve 9 - Pray For The Rain,vocals,input,gain_minus6,0.0
afx_rep,history_003_vocals,Nerve 9 - Pray For The Rain,vocals,input,gain_plus6,0.0
afx_rep,history_003_vocals,Nerve 9 - Pray For The Rain,vocals,input,eq_minus6,0.05112266540527344
afx_rep,history_003_vocals,Nerve 9 - Pray For The Rain,vocals,input,eq_plus6,0.048335909843444824
afx_rep,history_003_vocals,Nerve 9 - Pray For The Rain,vocals,input,comp_ratio2,0.05465644598007202
afx_rep,history_003_vocals,Nerve 9 - Pray For The Rain,vocals,input,comp_ratio4,0.0954972505569458
afx_rep,history_003_vocals,Nerve 9 - Pray For The Rain,vocals,normalized,identity,0.0
afx_rep,history_003_vocals,Nerve 9 - Pray For The Rain,vocals,normalized,gain_minus6,2.384185791015625e-07
afx_rep,history_003_vocals,Nerve 9 - Pray For The Rain,vocals,normalized,gain_plus6,4.172325134277344e-07
afx_rep,history_003_vocals,Nerve 9 - Pray For The Rain,vocals,normalized,eq_minus6,0.0001176595687866211
afx_rep,history_003_vocals,Nerve 9 - Pray For The Rain,vocals,normalized,eq_plus6,0.00010877847671508789
afx_rep,history_003_vocals,Nerve 9 - Pray For The Rain,vocals,normalized,comp_ratio2,0.02529078722000122
afx_rep,history_003_vocals,Nerve 9 - Pray For The Rain,vocals,normalized,comp_ratio4,0.04416012763977051
afx_rep,history_003_other,Secretariat - Borderline,other,input,identity,-1.1920928955078125e-07
afx_rep,history_003_other,Secretariat - Borderline,other,input,gain_minus6,-1.1920928955078125e-07
afx_rep,history_003_other,Secretariat - Borderline,other,input,gain_plus6,-1.1920928955078125e-07
afx_rep,history_003_other,Secretariat - Borderline,other,input,eq_minus6,0.052234947681427
afx_rep,history_003_other,Secretariat - Borderline,other,input,eq_plus6,0.04572129249572754
afx_rep,history_003_other,Secretariat - Borderline,other,input,comp_ratio2,0.11130708456039429
afx_rep,history_003_other,Secretariat - Borderline,other,input,comp_ratio4,0.2410692572593689
afx_rep,history_003_other,Secretariat - Borderline,other,normalized,identity,-2.384185791015625e-07
afx_rep,history_003_other,Secretariat - Borderline,other,normalized,gain_minus6,2.562999725341797e-06
afx_rep,history_003_other,Secretariat - Borderline,other,normalized,gain_plus6,1.9669532775878906e-06
afx_rep,history_003_other,Secretariat - Borderline,other,normalized,eq_minus6,0.00011897087097167969
afx_rep,history_003_other,Secretariat - Borderline,other,normalized,eq_plus6,0.0002378225326538086
afx_rep,history_003_other,Secretariat - Borderline,other,normalized,comp_ratio2,0.12468266487121582
afx_rep,history_003_other,Secretariat - Borderline,other,normalized,comp_ratio4,0.22527462244033813
afx_rep,history_004_bass,Zeno - Signs,bass,input,identity,0.0
afx_rep,history_004_bass,Zeno - Signs,bass,input,gain_minus6,0.0
afx_rep,history_004_bass,Zeno - Signs,bass,input,gain_plus6,0.0
afx_rep,history_004_bass,Zeno - Signs,bass,input,eq_minus6,0.0331118106842041
afx_rep,history_004_bass,Zeno - Signs,bass,input,eq_plus6,0.04632192850112915
afx_rep,history_004_bass,Zeno - Signs,bass,input,comp_ratio2,0.08213043212890625
afx_rep,history_004_bass,Zeno - Signs,bass,input,comp_ratio4,0.13903164863586426
afx_rep,history_004_bass,Zeno - Signs,bass,normalized,identity,0.0
afx_rep,history_004_bass,Zeno - Signs,bass,normalized,gain_minus6,1.6093254089355469e-06
afx_rep,history_004_bass,Zeno - Signs,bass,normalized,gain_plus6,1.1920928955078125e-06
afx_rep,history_004_bass,Zeno - Signs,bass,normalized,eq_minus6,0.0005639195442199707
afx_rep,history_004_bass,Zeno - Signs,bass,normalized,eq_plus6,0.00022649765014648438
afx_rep,history_004_bass,Zeno - Signs,bass,normalized,comp_ratio2,0.07420134544372559
afx_rep,history_004_bass,Zeno - Signs,bass,normalized,comp_ratio4,0.11970323324203491
afx_rep,history_004_drums,BKS - Bulldozer,drums,input,identity,0.0
afx_rep,history_004_drums,BKS - Bulldozer,drums,input,gain_minus6,-1.1920928955078125e-07
afx_rep,history_004_drums,BKS - Bulldozer,drums,input,gain_plus6,0.0
afx_rep,history_004_drums,BKS - Bulldozer,drums,input,eq_minus6,0.09003883600234985
afx_rep,history_004_drums,BKS - Bulldozer,drums,input,eq_plus6,0.09100371599197388
afx_rep,history_004_drums,BKS - Bulldozer,drums,input,comp_ratio2,0.1409447193145752
afx_rep,history_004_drums,BKS - Bulldozer,drums,input,comp_ratio4,0.28053390979766846
afx_rep,history_004_drums,BKS - Bulldozer,drums,normalized,identity,0.0
afx_rep,history_004_drums,BKS - Bulldozer,drums,normalized,gain_minus6,5.960464477539063e-08
afx_rep,history_004_drums,BKS - Bulldozer,drums,normalized,gain_plus6,5.960464477539062e-07
afx_rep,history_004_drums,BKS - Bulldozer,drums,normalized,eq_minus6,5.8591365814208984e-05
afx_rep,history_004_drums,BKS - Bulldozer,drums,normalized,eq_plus6,5.728006362915039e-05
afx_rep,history_004_drums,BKS - Bulldozer,drums,normalized,comp_ratio2,0.17723089456558228
afx_rep,history_004_drums,BKS - Bulldozer,drums,normalized,comp_ratio4,0.31755393743515015
afx_rep,history_004_vocals,Secretariat - Borderline,vocals,input,identity,0.0
afx_rep,history_004_vocals,Secretariat - Borderline,vocals,input,gain_minus6,-1.1920928955078125e-07
afx_rep,history_004_vocals,Secretariat - Borderline,vocals,input,gain_plus6,0.0
afx_rep,history_004_vocals,Secretariat - Borderline,vocals,input,eq_minus6,0.03366750478744507
afx_rep,history_004_vocals,Secretariat - Borderline,vocals,input,eq_plus6,0.03399866819381714
afx_rep,history_004_vocals,Secretariat - Borderline,vocals,input,comp_ratio2,0.014163494110107422
afx_rep,history_004_vocals,Secretariat - Borderline,vocals,input,comp_ratio4,0.04204070568084717
afx_rep,history_004_vocals,Secretariat - Borderline,vocals,normalized,identity,-1.1920928955078125e-07
afx_rep,history_004_vocals,Secretariat - Borderline,vocals,normalized,gain_minus6,6.198883056640625e-06
afx_rep,history_004_vocals,Secretariat - Borderline,vocals,normalized,gain_plus6,9.417533874511719e-06
afx_rep,history_004_vocals,Secretariat - Borderline,vocals,normalized,eq_minus6,0.0010693669319152832
afx_rep,history_004_vocals,Secretariat - Borderline,vocals,normalized,eq_plus6,0.00048607587814331055
afx_rep,history_004_vocals,Secretariat - Borderline,vocals,normalized,comp_ratio2,0.04125446081161499
afx_rep,history_004_vocals,Secretariat - Borderline,vocals,normalized,comp_ratio4,0.08207249641418457
afx_rep,history_004_other,Triviul feat. The Fiend - Widow,other,input,identity,0.0
afx_rep,history_004_other,Triviul feat. The Fiend - Widow,other,input,gain_minus6,-1.1920928955078125e-07
afx_rep,history_004_other,Triviul feat. The Fiend - Widow,other,input,gain_plus6,0.0
afx_rep,history_004_other,Triviul feat. The Fiend - Widow,other,input,eq_minus6,0.020331263542175293
afx_rep,history_004_other,Triviul feat. The Fiend - Widow,other,input,eq_plus6,0.01843470335006714
afx_rep,history_004_other,Triviul feat. The Fiend - Widow,other,input,comp_ratio2,0.05873173475265503
afx_rep,history_004_other,Triviul feat. The Fiend - Widow,other,input,comp_ratio4,0.1406535506248474
afx_rep,history_004_other,Triviul feat. The Fiend - Widow,other,normalized,identity,-1.1920928955078125e-07
afx_rep,history_004_other,Triviul feat. The Fiend - Widow,other,normalized,gain_minus6,2.664327621459961e-05
afx_rep,history_004_other,Triviul feat. The Fiend - Widow,other,normalized,gain_plus6,1.1265277862548828e-05
afx_rep,history_004_other,Triviul feat. The Fiend - Widow,other,normalized,eq_minus6,0.0003833770751953125
afx_rep,history_004_other,Triviul feat. The Fiend - Widow,other,normalized,eq_plus6,0.00014156103134155273
afx_rep,history_004_other,Triviul feat. The Fiend - Widow,other,normalized,comp_ratio2,0.08525657653808594
afx_rep,history_004_other,Triviul feat. The Fiend - Widow,other,normalized,comp_ratio4,0.20760947465896606
afx_rep,history_005_bass,Buitraker - Revo X,bass,input,identity,-1.1920928955078125e-07
afx_rep,history_005_bass,Buitraker - Revo X,bass,input,gain_minus6,0.0
afx_rep,history_005_bass,Buitraker - Revo X,bass,input,gain_plus6,-1.1920928955078125e-07
afx_rep,history_005_bass,Buitraker - Revo X,bass,input,eq_minus6,0.022973954677581787
afx_rep,history_005_bass,Buitraker - Revo X,bass,input,eq_plus6,0.026198506355285645
afx_rep,history_005_bass,Buitraker - Revo X,bass,input,comp_ratio2,0.029671788215637207
afx_rep,history_005_bass,Buitraker - Revo X,bass,input,comp_ratio4,0.057668328285217285
afx_rep,history_005_bass,Buitraker - Revo X,bass,normalized,identity,-1.1920928955078125e-07
afx_rep,history_005_bass,Buitraker - Revo X,bass,normalized,gain_minus6,1.5020370483398438e-05
afx_rep,history_005_bass,Buitraker - Revo X,bass,normalized,gain_plus6,1.52587890625e-05
afx_rep,history_005_bass,Buitraker - Revo X,bass,normalized,eq_minus6,0.00033974647521972656
afx_rep,history_005_bass,Buitraker - Revo X,bass,normalized,eq_plus6,0.0009551048278808594
afx_rep,history_005_bass,Buitraker - Revo X,bass,normalized,comp_ratio2,0.03286433219909668
afx_rep,history_005_bass,Buitraker - Revo X,bass,normalized,comp_ratio4,0.05472898483276367
afx_rep,history_005_drums,Lyndsey Ollard - Catching Up,drums,input,identity,5.960464477539063e-08
afx_rep,history_005_drums,Lyndsey Ollard - Catching Up,drums,input,gain_minus6,0.0
afx_rep,history_005_drums,Lyndsey Ollard - Catching Up,drums,input,gain_plus6,0.0
afx_rep,history_005_drums,Lyndsey Ollard - Catching Up,drums,input,eq_minus6,0.12803345918655396
afx_rep,history_005_drums,Lyndsey Ollard - Catching Up,drums,input,eq_plus6,0.12403374910354614
afx_rep,history_005_drums,Lyndsey Ollard - Catching Up,drums,input,comp_ratio2,0.3173230290412903
afx_rep,history_005_drums,Lyndsey Ollard - Catching Up,drums,input,comp_ratio4,0.5054965019226074
afx_rep,history_005_drums,Lyndsey Ollard - Catching Up,drums,normalized,identity,5.960464477539063e-08
afx_rep,history_005_drums,Lyndsey Ollard - Catching Up,drums,normalized,gain_minus6,8.940696716308594e-06
afx_rep,history_005_drums,Lyndsey Ollard - Catching Up,drums,normalized,gain_plus6,2.4437904357910156e-06
afx_rep,history_005_drums,Lyndsey Ollard - Catching Up,drums,normalized,eq_minus6,0.0028738975524902344
afx_rep,history_005_drums,Lyndsey Ollard - Catching Up,drums,normalized,eq_plus6,0.0015692710876464844
afx_rep,history_005_drums,Lyndsey Ollard - Catching Up,drums,normalized,comp_ratio2,0.11202430725097656
afx_rep,history_005_drums,Lyndsey Ollard - Catching Up,drums,normalized,comp_ratio4,0.22451645135879517
afx_rep,history_005_vocals,Zeno - Signs,vocals,input,identity,0.0
afx_rep,history_005_vocals,Zeno - Signs,vocals,input,gain_minus6,-1.1920928955078125e-07
afx_rep,history_005_vocals,Zeno - Signs,vocals,input,gain_plus6,0.0
afx_rep,history_005_vocals,Zeno - Signs,vocals,input,eq_minus6,0.04345250129699707
afx_rep,history_005_vocals,Zeno - Signs,vocals,input,eq_plus6,0.0370100736618042
afx_rep,history_005_vocals,Zeno - Signs,vocals,input,comp_ratio2,0.02104783058166504
afx_rep,history_005_vocals,Zeno - Signs,vocals,input,comp_ratio4,0.053166866302490234
afx_rep,history_005_vocals,Zeno - Signs,vocals,normalized,identity,-1.1920928955078125e-07
afx_rep,history_005_vocals,Zeno - Signs,vocals,normalized,gain_minus6,8.344650268554688e-07
afx_rep,history_005_vocals,Zeno - Signs,vocals,normalized,gain_plus6,1.7285346984863281e-06
afx_rep,history_005_vocals,Zeno - Signs,vocals,normalized,eq_minus6,0.0007548332214355469
afx_rep,history_005_vocals,Zeno - Signs,vocals,normalized,eq_plus6,0.000577092170715332
afx_rep,history_005_vocals,Zeno - Signs,vocals,normalized,comp_ratio2,0.03249853849411011
afx_rep,history_005_vocals,Zeno - Signs,vocals,normalized,comp_ratio4,0.0812840461730957
afx_rep,history_005_other,Sambasevam Shanmugam - Kaathaadi,other,input,identity,-1.1920928955078125e-07
afx_rep,history_005_other,Sambasevam Shanmugam - Kaathaadi,other,input,gain_minus6,0.0
afx_rep,history_005_other,Sambasevam Shanmugam - Kaathaadi,other,input,gain_plus6,1.1920928955078125e-07
afx_rep,history_005_other,Sambasevam Shanmugam - Kaathaadi,other,input,eq_minus6,0.05312669277191162
afx_rep,history_005_other,Sambasevam Shanmugam - Kaathaadi,other,input,eq_plus6,0.04363781213760376
afx_rep,history_005_other,Sambasevam Shanmugam - Kaathaadi,other,input,comp_ratio2,0.13336527347564697
afx_rep,history_005_other,Sambasevam Shanmugam - Kaathaadi,other,input,comp_ratio4,0.310851514339447
afx_rep,history_005_other,Sambasevam Shanmugam - Kaathaadi,other,normalized,identity,0.0
afx_rep,history_005_other,Sambasevam Shanmugam - Kaathaadi,other,normalized,gain_minus6,1.1563301086425781e-05
afx_rep,history_005_other,Sambasevam Shanmugam - Kaathaadi,other,normalized,gain_plus6,2.7239322662353516e-05
afx_rep,history_005_other,Sambasevam Shanmugam - Kaathaadi,other,normalized,eq_minus6,0.00035506486892700195
afx_rep,history_005_other,Sambasevam Shanmugam - Kaathaadi,other,normalized,eq_plus6,0.0003873109817504883
afx_rep,history_005_other,Sambasevam Shanmugam - Kaathaadi,other,normalized,comp_ratio2,0.15848547220230103
afx_rep,history_005_other,Sambasevam Shanmugam - Kaathaadi,other,normalized,comp_ratio4,0.32007622718811035
afx_rep,history_006_bass,Carlos Gonzalez - A Place For Us,bass,input,identity,-1.1920928955078125e-07
afx_rep,history_006_bass,Carlos Gonzalez - A Place For Us,bass,input,gain_minus6,-1.1920928955078125e-07
afx_rep,history_006_bass,Carlos Gonzalez - A Place For Us,bass,input,gain_plus6,0.0
afx_rep,history_006_bass,Carlos Gonzalez - A Place For Us,bass,input,eq_minus6,0.05107247829437256
afx_rep,history_006_bass,Carlos Gonzalez - A Place For Us,bass,input,eq_plus6,0.07334369421005249
afx_rep,history_006_bass,Carlos Gonzalez - A Place For Us,bass,input,comp_ratio2,0.09340828657150269
afx_rep,history_006_bass,Carlos Gonzalez - A Place For Us,bass,input,comp_ratio4,0.2017807960510254
afx_rep,history_006_bass,Carlos Gonzalez - A Place For Us,bass,normalized,identity,-1.1920928955078125e-07
afx_rep,history_006_bass,Carlos Gonzalez - A Place For Us,bass,normalized,gain_minus6,4.500150680541992e-05
afx_rep,history_006_bass,Carlos Gonzalez - A Place For Us,bass,normalized,gain_plus6,3.451108932495117e-05
afx_rep,history_006_bass,Carlos Gonzalez - A Place For Us,bass,normalized,eq_minus6,0.000612795352935791
afx_rep,history_006_bass,Carlos Gonzalez - A Place For Us,bass,normalized,eq_plus6,0.0005171895027160645
afx_rep,history_006_bass,Carlos Gonzalez - A Place For Us,bass,normalized,comp_ratio2,0.051727116107940674
afx_rep,history_006_bass,Carlos Gonzalez - A Place For Us,bass,normalized,comp_ratio4,0.10684573650360107
afx_rep,history_006_drums,Raft Monk - Tiring,drums,input,identity,0.0
afx_rep,history_006_drums,Raft Monk - Tiring,drums,input,gain_minus6,0.0
afx_rep,history_006_drums,Raft Monk - Tiring,drums,input,gain_plus6,5.960464477539063e-08
afx_rep,history_006_drums,Raft Monk - Tiring,drums,input,eq_minus6,0.10197097063064575
afx_rep,history_006_drums,Raft Monk - Tiring,drums,input,eq_plus6,0.12664330005645752
afx_rep,history_006_drums,Raft Monk - Tiring,drums,input,comp_ratio2,0.09881025552749634
afx_rep,history_006_drums,Raft Monk - Tiring,drums,input,comp_ratio4,0.20774179697036743
afx_rep,history_006_drums,Raft Monk - Tiring,drums,normalized,identity,0.0
afx_rep,history_006_drums,Raft Monk - Tiring,drums,normalized,gain_minus6,0.0
afx_rep,history_006_drums,Raft Monk - Tiring,drums,normalized,gain_plus6,0.0
afx_rep,history_006_drums,Raft Monk - Tiring,drums,normalized,eq_minus6,1.1920928955078125e-05
afx_rep,history_006_drums,Raft Monk - Tiring,drums,normalized,eq_plus6,5.984306335449219e-05
afx_rep,history_006_drums,Raft Monk - Tiring,drums,normalized,comp_ratio2,0.17144924402236938
afx_rep,history_006_drums,Raft Monk - Tiring,drums,normalized,comp_ratio4,0.30405712127685547
afx_rep,history_006_vocals,Skelpolu - Resurrection,vocals,input,identity,0.0
afx_rep,history_006_vocals,Skelpolu - Resurrection,vocals,input,gain_minus6,0.0
afx_rep,history_006_vocals,Skelpolu - Resurrection,vocals,input,gain_plus6,0.0
afx_rep,history_006_vocals,Skelpolu - Resurrection,vocals,input,eq_minus6,0.027449488639831543
afx_rep,history_006_vocals,Skelpolu - Resurrection,vocals,input,eq_plus6,0.02526092529296875
afx_rep,history_006_vocals,Skelpolu - Resurrection,vocals,input,comp_ratio2,0.03242766857147217
afx_rep,history_006_vocals,Skelpolu - Resurrection,vocals,input,comp_ratio4,0.06610745191574097
afx_rep,history_006_vocals,Skelpolu - Resurrection,vocals,normalized,identity,0.0
afx_rep,history_006_vocals,Skelpolu - Resurrection,vocals,normalized,gain_minus6,2.384185791015625e-07
afx_rep,history_006_vocals,Skelpolu - Resurrection,vocals,normalized,gain_plus6,0.0
afx_rep,history_006_vocals,Skelpolu - Resurrection,vocals,normalized,eq_minus6,7.43865966796875e-05
afx_rep,history_006_vocals,Skelpolu - Resurrection,vocals,normalized,eq_plus6,0.00011551380157470703
afx_rep,history_006_vocals,Skelpolu - Resurrection,vocals,normalized,comp_ratio2,0.0351717472076416
afx_rep,history_006_vocals,Skelpolu - Resurrection,vocals,normalized,comp_ratio4,0.05988377332687378
afx_rep,history_006_other,The Easton Ellises (Baumi) - SDRNR,other,input,identity,-1.1920928955078125e-07
afx_rep,history_006_other,The Easton Ellises (Baumi) - SDRNR,other,input,gain_minus6,-1.1920928955078125e-07
afx_rep,history_006_other,The Easton Ellises (Baumi) - SDRNR,other,input,gain_plus6,-1.1920928955078125e-07
afx_rep,history_006_other,The Easton Ellises (Baumi) - SDRNR,other,input,eq_minus6,0.05744659900665283
afx_rep,history_006_other,The Easton Ellises (Baumi) - SDRNR,other,input,eq_plus6,0.06382346153259277
afx_rep,history_006_other,The Easton Ellises (Baumi) - SDRNR,other,input,comp_ratio2,0.0479469895362854
afx_rep,history_006_other,The Easton Ellises (Baumi) - SDRNR,other,input,comp_ratio4,0.10964322090148926
afx_rep,history_006_other,The Easton Ellises (Baumi) - SDRNR,other,normalized,identity,0.0
afx_rep,history_006_other,The Easton Ellises (Baumi) - SDRNR,other,normalized,gain_minus6,2.1457672119140625e-06
afx_rep,history_006_other,The Easton Ellises (Baumi) - SDRNR,other,normalized,gain_plus6,4.112720489501953e-06
afx_rep,history_006_other,The Easton Ellises (Baumi) - SDRNR,other,normalized,eq_minus6,0.00018256902694702148
afx_rep,history_006_other,The Easton Ellises (Baumi) - SDRNR,other,normalized,eq_plus6,0.00014096498489379883
afx_rep,history_006_other,The Easton Ellises (Baumi) - SDRNR,other,normalized,comp_ratio2,0.08230280876159668
afx_rep,history_006_other,The Easton Ellises (Baumi) - SDRNR,other,normalized,comp_ratio4,0.16552412509918213
afx_rep,history_007_bass,The Long Wait - Dark Horses,bass,input,identity,0.0
afx_rep,history_007_bass,The Long Wait - Dark Horses,bass,input,gain_minus6,0.0
afx_rep,history_007_bass,The Long Wait - Dark Horses,bass,input,gain_plus6,0.0
afx_rep,history_007_bass,The Long Wait - Dark Horses,bass,input,eq_minus6,0.03209322690963745
afx_rep,history_007_bass,The Long Wait - Dark Horses,bass,input,eq_plus6,0.024360179901123047
afx_rep,history_007_bass,The Long Wait - Dark Horses,bass,input,comp_ratio2,0.0947113037109375
afx_rep,history_007_bass,The Long Wait - Dark Horses,bass,input,comp_ratio4,0.18454712629318237
afx_rep,history_007_bass,The Long Wait - Dark Horses,bass,normalized,identity,0.0
afx_rep,history_007_bass,The Long Wait - Dark Horses,bass,normalized,gain_minus6,4.947185516357422e-06
afx_rep,history_007_bass,The Long Wait - Dark Horses,bass,normalized,gain_plus6,4.351139068603516e-06
afx_rep,history_007_bass,The Long Wait - Dark Horses,bass,normalized,eq_minus6,0.00031256675720214844
afx_rep,history_007_bass,The Long Wait - Dark Horses,bass,normalized,eq_plus6,0.0004216432571411133
afx_rep,history_007_bass,The Long Wait - Dark Horses,bass,normalized,comp_ratio2,0.14834803342819214
afx_rep,history_007_bass,The Long Wait - Dark Horses,bass,normalized,comp_ratio4,0.24822139739990234
afx_rep,history_007_drums,PR - Happy Daze,drums,input,identity,0.0
afx_rep,history_007_drums,PR - Happy Daze,drums,input,gain_minus6,-1.1920928955078125e-07
afx_rep,history_007_drums,PR - Happy Daze,drums,input,gain_plus6,0.0
afx_rep,history_007_drums,PR - Happy Daze,drums,input,eq_minus6,0.0853930115699768
afx_rep,history_007_drums,PR - Happy Daze,drums,input,eq_plus6,0.05123639106750488
afx_rep,history_007_drums,PR - Happy Daze,drums,input,comp_ratio2,0.0394749641418457
afx_rep,history_007_drums,PR - Happy Daze,drums,input,comp_ratio4,0.08244407176971436
afx_rep,history_007_drums,PR - Happy Daze,drums,normalized,identity,-1.1920928955078125e-07
afx_rep,history_007_drums,PR - Happy Daze,drums,normalized,gain_minus6,9.5367431640625e-07
afx_rep,history_007_drums,PR - Happy Daze,drums,normalized,gain_plus6,5.960464477539062e-07
afx_rep,history_007_drums,PR - Happy Daze,drums,normalized,eq_minus6,0.0006760358810424805
afx_rep,history_007_drums,PR - Happy Daze,drums,normalized,eq_plus6,0.005976319313049316
afx_rep,history_007_drums,PR - Happy Daze,drums,normalized,comp_ratio2,0.030538320541381836
afx_rep,history_007_drums,PR - Happy Daze,drums,normalized,comp_ratio4,0.05881994962692261
afx_rep,history_007_vocals,Al James - Schoolboy Facination,vocals,input,identity,0.0
afx_rep,history_007_vocals,Al James - Schoolboy Facination,vocals,input,gain_minus6,-1.1920928955078125e-07
afx_rep,history_007_vocals,Al James - Schoolboy Facination,vocals,input,gain_plus6,0.0
afx_rep,history_007_vocals,Al James - Schoolboy Facination,vocals,input,eq_minus6,0.04951363801956177
afx_rep,history_007_vocals,Al James - Schoolboy Facination,vocals,input,eq_plus6,0.0502738356590271
afx_rep,history_007_vocals,Al James - Schoolboy Facination,vocals,input,comp_ratio2,0.03316855430603027
afx_rep,history_007_vocals,Al James - Schoolboy Facination,vocals,input,comp_ratio4,0.0769730806350708
afx_rep,history_007_vocals,Al James - Schoolboy Facination,vocals,normalized,identity,0.0
afx_rep,history_007_vocals,Al James - Schoolboy Facination,vocals,normalized,gain_minus6,1.6689300537109375e-06
afx_rep,history_007_vocals,Al James - Schoolboy Facination,vocals,normalized,gain_plus6,9.5367431640625e-07
afx_rep,history_007_vocals,Al James - Schoolboy Facination,vocals,normalized,eq_minus6,0.0038748979568481445
afx_rep,history_007_vocals,Al James - Schoolboy Facination,vocals,normalized,eq_plus6,8.803606033325195e-05
afx_rep,history_007_vocals,Al James - Schoolboy Facination,vocals,normalized,comp_ratio2,0.02438175678253174
afx_rep,history_007_vocals,Al James - Schoolboy Facination,vocals,normalized,comp_ratio4,0.052830517292022705
afx_rep,history_007_other,Hollow Ground - Ill Fate,other,input,identity,-1.1920928955078125e-07
afx_rep,history_007_other,Hollow Ground - Ill Fate,other,input,gain_minus6,-1.1920928955078125e-07
afx_rep,history_007_other,Hollow Ground - Ill Fate,other,input,gain_plus6,-1.1920928955078125e-07
afx_rep,history_007_other,Hollow Ground - Ill Fate,other,input,eq_minus6,0.08233451843261719
afx_rep,history_007_other,Hollow Ground - Ill Fate,other,input,eq_plus6,0.10698628425598145
afx_rep,history_007_other,Hollow Ground - Ill Fate,other,input,comp_ratio2,0.08645486831665039
afx_rep,history_007_other,Hollow Ground - Ill Fate,other,input,comp_ratio4,0.1421527862548828
afx_rep,history_007_other,Hollow Ground - Ill Fate,other,normalized,identity,-1.1920928955078125e-07
afx_rep,history_007_other,Hollow Ground - Ill Fate,other,normalized,gain_minus6,6.556510925292969e-07
afx_rep,history_007_other,Hollow Ground - Ill Fate,other,normalized,gain_plus6,0.00016385316848754883
afx_rep,history_007_other,Hollow Ground - Ill Fate,other,normalized,eq_minus6,0.0001634359359741211
afx_rep,history_007_other,Hollow Ground - Ill Fate,other,normalized,eq_plus6,0.00031125545501708984
afx_rep,history_007_other,Hollow Ground - Ill Fate,other,normalized,comp_ratio2,0.02104860544204712
afx_rep,history_007_other,Hollow Ground - Ill Fate,other,normalized,comp_ratio4,0.03920161724090576
afx_rep,history_008_bass,Arise - Run Run Run,bass,input,identity,0.0
afx_rep,history_008_bass,Arise - Run Run Run,bass,input,gain_minus6,-1.1920928955078125e-07
afx_rep,history_008_bass,Arise - Run Run Run,bass,input,gain_plus6,0.0
afx_rep,history_008_bass,Arise - Run Run Run,bass,input,eq_minus6,0.03228241205215454
afx_rep,history_008_bass,Arise - Run Run Run,bass,input,eq_plus6,0.026941895484924316
afx_rep,history_008_bass,Arise - Run Run Run,bass,input,comp_ratio2,0.08476972579956055
afx_rep,history_008_bass,Arise - Run Run Run,bass,input,comp_ratio4,0.13122928142547607
afx_rep,history_008_bass,Arise - Run Run Run,bass,normalized,identity,-1.1920928955078125e-07
afx_rep,history_008_bass,Arise - Run Run Run,bass,normalized,gain_minus6,5.543231964111328e-06
afx_rep,history_008_bass,Arise - Run Run Run,bass,normalized,gain_plus6,1.0609626770019531e-05
afx_rep,history_008_bass,Arise - Run Run Run,bass,normalized,eq_minus6,0.0001646280288696289
afx_rep,history_008_bass,Arise - Run Run Run,bass,normalized,eq_plus6,0.0011470317840576172
afx_rep,history_008_bass,Arise - Run Run Run,bass,normalized,comp_ratio2,0.25521278381347656
afx_rep,history_008_bass,Arise - Run Run Run,bass,normalized,comp_ratio4,0.3122774362564087
afx_rep,history_008_drums,Bobby Nobody - Stitch Up,drums,input,identity,0.0
afx_rep,history_008_drums,Bobby Nobody - Stitch Up,drums,input,gain_minus6,-1.1920928955078125e-07
afx_rep,history_008_drums,Bobby Nobody - Stitch Up,drums,input,gain_plus6,-1.1920928955078125e-07
afx_rep,history_008_drums,Bobby Nobody - Stitch Up,drums,input,eq_minus6,0.09795403480529785
afx_rep,history_008_drums,Bobby Nobody - Stitch Up,drums,input,eq_plus6,0.10976707935333252
afx_rep,history_008_drums,Bobby Nobody - Stitch Up,drums,input,comp_ratio2,0.13568377494812012
afx_rep,history_008_drums,Bobby Nobody - Stitch Up,drums,input,comp_ratio4,0.29907214641571045
afx_rep,history_008_drums,Bobby Nobody - Stitch Up,drums,normalized,identity,0.0
afx_rep,history_008_drums,Bobby Nobody - Stitch Up,drums,normalized,gain_minus6,2.6941299438476562e-05
afx_rep,history_008_drums,Bobby Nobody - Stitch Up,drums,normalized,gain_plus6,1.4662742614746094e-05
